,created_at,id,id_str,full_text,truncated,display_text_range,entities,extended_entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,retweeted_status,retweeted_text
0,Mon Aug 24 14:27:32 +0000 2020,1297903373988102146,1297903373988102146,"TODAY my office is holding a virtual Forgiveness and Repayment Workshop with @SBAgov for EIDL and PPP loans to help our small businesses. If you need information on forgiveness or repayment of these loans, please register here: https://t.co/sGqC8Uwrwm https://t.co/nMteXv6pm7",False,"[0, 251]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SBAgov', 'name': 'SBA', 'id': 153149305, 'id_str': '153149305', 'indices': [77, 84]}], 'urls': [{'url': 'https://t.co/sGqC8Uwrwm', 'expanded_url': 'http://bit.ly/2E1bce1', 'display_url': 'bit.ly/2E1bce1', 'indices': [228, 251]}], 'media': [{'id': 1297903371177910272, 'id_str': '1297903371177910272', 'indices': [252, 275], 'media_url': 'http://pbs.twimg.com/media/EgMUPU_XYAAzl28.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgMUPU_XYAAzl28.jpg', 'url': 'https://t.co/nMteXv6pm7', 'display_url': 'pic.twitter.com/nMteXv6pm7', 'expanded_url': 'https://twitter.com/RepAGonzalez/status/1297903373988102146/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 600, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 680, 'h': 340, 'resize': 'fit'}}}]}","{'media': [{'id': 1297903371177910272, 'id_str': '1297903371177910272', 'indices': [252, 275], 'media_url': 'http://pbs.twimg.com/media/EgMUPU_XYAAzl28.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgMUPU_XYAAzl28.jpg', 'url': 'https://t.co/nMteXv6pm7', 'display_url': 'pic.twitter.com/nMteXv6pm7', 'expanded_url': 'https://twitter.com/RepAGonzalez/status/1297903373988102146/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 600, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 680, 'h': 340, 'resize': 'fit'}}}]}","<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>",,,,,,"{'id': 1054381765224210432, 'id_str': '1054381765224210432', 'name': 'Rep. Anthony Gonzalez', 'screen_name': 'RepAGonzalez', 'location': 'Rocky River, Ohio', 'description': 'Representing #OH16 in Congress. Northeast Ohio born and raised, husband, dad and Cuban-American.', 'url': 'https://t.co/NyLN6B7xEX', 'entities': {'url': {'urls': [{'url': 'https://t.co/NyLN6B7xEX', 'expanded_url': 'http://anthonygonzalez.house.gov', 'display_url': 'anthonygonzalez.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7482, 'friends_count': 1116, 'listed_count': 207, 'created_at': 'Mon Oct 22 14:39:37 +0000 2018', 'favourites_count': 402, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 967, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1054381765224210432/1558377859', 'profile_link_color': '9B041F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,1,2,False,False,False,en,,
1,Sat Aug 22 22:51:30 +0000 2020,1297305422743908354,1297305422743908354,"While it is vital that we provide additional funding to ensure continued operations beyond that point, doing so without also addressing USPS’ significant business model problems and financial instability is irresponsible and ineffective.",False,"[0, 237]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2973053643676303e+18,1.2973053643676303e+18,1.0543817652242104e+18,1.0543817652242104e+18,RepAGonzalez,"{'id': 1054381765224210432, 'id_str': '1054381765224210432', 'name': 'Rep. Anthony Gonzalez', 'screen_name': 'RepAGonzalez', 'location': 'Rocky River, Ohio', 'description': 'Representing #OH16 in Congress. Northeast Ohio born and raised, husband, dad and Cuban-American.', 'url': 'https://t.co/NyLN6B7xEX', 'entities': {'url': {'urls': [{'url': 'https://t.co/NyLN6B7xEX', 'expanded_url': 'http://anthonygonzalez.house.gov', 'display_url': 'anthonygonzalez.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7482, 'friends_count': 1116, 'listed_count': 207, 'created_at': 'Mon Oct 22 14:39:37 +0000 2018', 'favourites_count': 402, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 967, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1054381765224210432/1558377859', 'profile_link_color': '9B041F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,1,7,False,False,,en,,
2,Sat Aug 22 22:51:16 +0000 2020,1297305364367630336,1297305364367630336,"Over the past several weeks, the U.S. Post Office has made commitments that make it clear our postal system has what it needs to serve America’s voters in the coming election with enough funding on hand to last through half of next year.",False,"[0, 237]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2973052563978035e+18,1.2973052563978035e+18,1.0543817652242104e+18,1.0543817652242104e+18,RepAGonzalez,"{'id': 1054381765224210432, 'id_str': '1054381765224210432', 'name': 'Rep. Anthony Gonzalez', 'screen_name': 'RepAGonzalez', 'location': 'Rocky River, Ohio', 'description': 'Representing #OH16 in Congress. Northeast Ohio born and raised, husband, dad and Cuban-American.', 'url': 'https://t.co/NyLN6B7xEX', 'entities': {'url': {'urls': [{'url': 'https://t.co/NyLN6B7xEX', 'expanded_url': 'http://anthonygonzalez.house.gov', 'display_url': 'anthonygonzalez.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7482, 'friends_count': 1116, 'listed_count': 207, 'created_at': 'Mon Oct 22 14:39:37 +0000 2018', 'favourites_count': 402, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 967, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1054381765224210432/1558377859', 'profile_link_color': '9B041F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,1,7,False,False,,en,,
3,Sat Aug 22 22:50:50 +0000 2020,1297305256397803521,1297305256397803521,We must partner long overdue USPS reforms alongside funding to ensure a successful postal service for the millions of Americans relying on it every day. https://t.co/8ojCo99uFb,False,"[0, 176]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8ojCo99uFb', 'expanded_url': 'https://anthonygonzalez.house.gov/news/documentsingle.aspx?DocumentID=272', 'display_url': 'anthonygonzalez.house.gov/news/documents…', 'indices': [153, 176]}]}",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1054381765224210432, 'id_str': '1054381765224210432', 'name': 'Rep. Anthony Gonzalez', 'screen_name': 'RepAGonzalez', 'location': 'Rocky River, Ohio', 'description': 'Representing #OH16 in Congress. Northeast Ohio born and raised, husband, dad and Cuban-American.', 'url': 'https://t.co/NyLN6B7xEX', 'entities': {'url': {'urls': [{'url': 'https://t.co/NyLN6B7xEX', 'expanded_url': 'http://anthonygonzalez.house.gov', 'display_url': 'anthonygonzalez.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7482, 'friends_count': 1116, 'listed_count': 207, 'created_at': 'Mon Oct 22 14:39:37 +0000 2018', 'favourites_count': 402, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 967, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1054381765224210432/1558377859', 'profile_link_color': '9B041F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,5,14,False,False,False,en,,
4,Fri Aug 21 21:11:22 +0000 2020,1296917835101478915,1296917835101478915,"This month, and every month we recognize the sacrifice and commitment of Ohio Military Families. We are fortunate to have resources like the Ohio Military Family Center in #OH16 and youth programs offered by @OHNationalGuard. To see them, visit: https://t.co/R4C3fGFUy8 https://t.co/tME4Czthwh",False,"[0, 269]","{'hashtags': [{'text': 'OH16', 'indices': [172, 177]}], 'symbols': [], 'user_mentions': [{'screen_name': 'OHNationalGuard', 'name': 'Ohio National Guard', 'id': 96831824, 'id_str': '96831824', 'indices': [208, 224]}], 'urls': [{'url': 'https://t.co/R4C3fGFUy8', 'expanded_url': 'https://www.ong.ohio.gov/frg/FRG_youthprograms.html', 'display_url': 'ong.ohio.gov/frg/FRG_youthp…', 'indices': [246, 269]}], 'media': [{'id': 1296917833343995906, 'id_str': '1296917833343995906', 'indices': [270, 293], 'media_url': 'http://pbs.twimg.com/media/Ef-T5edWkAItd7U.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef-T5edWkAItd7U.jpg', 'url': 'https://t.co/tME4Czthwh', 'display_url': 'pic.twitter.com/tME4Czthwh', 'expanded_url': 'https://twitter.com/RepAGonzalez/status/1296917835101478915/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 340, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 512, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 512, 'resize': 'fit'}}}]}","{'media': [{'id': 1296917833343995906, 'id_str': '1296917833343995906', 'indices': [270, 293], 'media_url': 'http://pbs.twimg.com/media/Ef-T5edWkAItd7U.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef-T5edWkAItd7U.jpg', 'url': 'https://t.co/tME4Czthwh', 'display_url': 'pic.twitter.com/tME4Czthwh', 'expanded_url': 'https://twitter.com/RepAGonzalez/status/1296917835101478915/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 340, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 512, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 512, 'resize': 'fit'}}}]}","<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>",,,,,,"{'id': 1054381765224210432, 'id_str': '1054381765224210432', 'name': 'Rep. Anthony Gonzalez', 'screen_name': 'RepAGonzalez', 'location': 'Rocky River, Ohio', 'description': 'Representing #OH16 in Congress. Northeast Ohio born and raised, husband, dad and Cuban-American.', 'url': 'https://t.co/NyLN6B7xEX', 'entities': {'url': {'urls': [{'url': 'https://t.co/NyLN6B7xEX', 'expanded_url': 'http://anthonygonzalez.house.gov', 'display_url': 'anthonygonzalez.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7482, 'friends_count': 1116, 'listed_count': 207, 'created_at': 'Mon Oct 22 14:39:37 +0000 2018', 'favourites_count': 402, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 967, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1054381765224210432/1558377859', 'profile_link_color': '9B041F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,4,18,False,False,False,en,,
5,Thu Aug 20 20:27:23 +0000 2020,1296544382179577862,1296544382179577862,Our government must come together and lead our nation through this pandemic. Walking away from the negotiating table at a time when so many across our nation are facing unprecedented challenges cannot be accepted. Read my letter to house leadership here: https://t.co/TIXZCNzlqu,False,"[0, 278]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TIXZCNzlqu', 'expanded_url': 'https://anthonygonzalez.house.gov/news/documentsingle.aspx?DocumentID=271', 'display_url': 'anthonygonzalez.house.gov/news/documents…', 'indices': [255, 278]}]}",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1054381765224210432, 'id_str': '1054381765224210432', 'name': 'Rep. Anthony Gonzalez', 'screen_name': 'RepAGonzalez', 'location': 'Rocky River, Ohio', 'description': 'Representing #OH16 in Congress. Northeast Ohio born and raised, husband, dad and Cuban-American.', 'url': 'https://t.co/NyLN6B7xEX', 'entities': {'url': {'urls': [{'url': 'https://t.co/NyLN6B7xEX', 'expanded_url': 'http://anthonygonzalez.house.gov', 'display_url': 'anthonygonzalez.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7482, 'friends_count': 1116, 'listed_count': 207, 'created_at': 'Mon Oct 22 14:39:37 +0000 2018', 'favourites_count': 402, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 967, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1054381765224210432/1558377859', 'profile_link_color': '9B041F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,1,19,False,False,False,en,,
6,Thu Aug 20 17:05:11 +0000 2020,1296493493452513280,1296493493452513280,"Monday my office is holding a virtual Forgiveness and Repayment Workshop with @SBAgov for EIDL and PPP loans to help our small businesses. If you need information on forgiveness or repayment of these loans, please register here: https://t.co/sGqC8Uwrwm https://t.co/OKRaCtSbxu",False,"[0, 252]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SBAgov', 'name': 'SBA', 'id': 153149305, 'id_str': '153149305', 'indices': [78, 85]}], 'urls': [{'url': 'https://t.co/sGqC8Uwrwm', 'expanded_url': 'http://bit.ly/2E1bce1', 'display_url': 'bit.ly/2E1bce1', 'indices': [229, 252]}], 'media': [{'id': 1296493490776551424, 'id_str': '1296493490776551424', 'indices': [253, 276], 'media_url': 'http://pbs.twimg.com/media/Ef4R9fNXsAABBU9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef4R9fNXsAABBU9.jpg', 'url': 'https://t.co/OKRaCtSbxu', 'display_url': 'pic.twitter.com/OKRaCtSbxu', 'expanded_url': 'https://twitter.com/RepAGonzalez/status/1296493493452513280/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 600, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 680, 'h': 340, 'resize': 'fit'}}}]}","{'media': [{'id': 1296493490776551424, 'id_str': '1296493490776551424', 'indices': [253, 276], 'media_url': 'http://pbs.twimg.com/media/Ef4R9fNXsAABBU9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef4R9fNXsAABBU9.jpg', 'url': 'https://t.co/OKRaCtSbxu', 'display_url': 'pic.twitter.com/OKRaCtSbxu', 'expanded_url': 'https://twitter.com/RepAGonzalez/status/1296493493452513280/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 600, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 680, 'h': 340, 'resize': 'fit'}}}]}","<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>",,,,,,"{'id': 1054381765224210432, 'id_str': '1054381765224210432', 'name': 'Rep. Anthony Gonzalez', 'screen_name': 'RepAGonzalez', 'location': 'Rocky River, Ohio', 'description': 'Representing #OH16 in Congress. Northeast Ohio born and raised, husband, dad and Cuban-American.', 'url': 'https://t.co/NyLN6B7xEX', 'entities': {'url': {'urls': [{'url': 'https://t.co/NyLN6B7xEX', 'expanded_url': 'http://anthonygonzalez.house.gov', 'display_url': 'anthonygonzalez.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7482, 'friends_count': 1116, 'listed_count': 207, 'created_at': 'Mon Oct 22 14:39:37 +0000 2018', 'favourites_count': 402, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 967, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1054381765224210432/1558377859', 'profile_link_color': '9B041F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,1,1,False,False,False,en,,
7,Wed Aug 19 23:30:09 +0000 2020,1296227985285054471,1296227985285054471,"A big thank you to @patientaccess for honoring me with the 2020 Champion of Patient Access Award. Northeast Ohio is home to some of the best healthcare providers in the U.S. and I’m committed to ensuring patients have access to affordable, high-quality care. https://t.co/7RN40tiHde",False,"[0, 258]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'patientaccess', 'name': 'Alliance for Patient Access', 'id': 84341544, 'id_str': '84341544', 'indices': [19, 33]}], 'urls': [], 'media': [{'id': 1296227982307098625, 'id_str': '1296227982307098625', 'indices': [259, 282], 'media_url': 'http://pbs.twimg.com/media/Ef0ge3FWAAE2EEt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef0ge3FWAAE2EEt.jpg', 'url': 'https://t.co/7RN40tiHde', 'display_url': 'pic.twitter.com/7RN40tiHde', 'expanded_url': 'https://twitter.com/RepAGonzalez/status/1296227985285054471/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1507, 'h': 799, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 636, 'resize': 'fit'}, 'small': {'w': 680, 'h': 361, 'resize': 'fit'}}}]}","{'media': [{'id': 1296227982307098625, 'id_str': '1296227982307098625', 'indices': [259, 282], 'media_url': 'http://pbs.twimg.com/media/Ef0ge3FWAAE2EEt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ef0ge3FWAAE2EEt.jpg', 'url': 'https://t.co/7RN40tiHde', 'display_url': 'pic.twitter.com/7RN40tiHde', 'expanded_url': 'https://twitter.com/RepAGonzalez/status/1296227985285054471/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1507, 'h': 799, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 636, 'resize': 'fit'}, 'small': {'w': 680, 'h': 361, 'resize': 'fit'}}}]}","<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>",,,,,,"{'id': 1054381765224210432, 'id_str': '1054381765224210432', 'name': 'Rep. Anthony Gonzalez', 'screen_name': 'RepAGonzalez', 'location': 'Rocky River, Ohio', 'description': 'Representing #OH16 in Congress. Northeast Ohio born and raised, husband, dad and Cuban-American.', 'url': 'https://t.co/NyLN6B7xEX', 'entities': {'url': {'urls': [{'url': 'https://t.co/NyLN6B7xEX', 'expanded_url': 'http://anthonygonzalez.house.gov', 'display_url': 'anthonygonzalez.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7482, 'friends_count': 1116, 'listed_count': 207, 'created_at': 'Mon Oct 22 14:39:37 +0000 2018', 'favourites_count': 402, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 967, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1054381765224210432/1558377859', 'profile_link_color': '9B041F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,1,12,False,False,False,en,,
8,Wed Aug 19 22:50:50 +0000 2020,1296218092243234819,1296218092243234819,"I had a great call today with superintendents from across #OH16. The districts were a mix of in-person, hybrid, and online re-opening plans. I was encouraged by the conversation, and I am committed to helping get students back in school as soon and as safely as possible.",False,"[0, 271]","{'hashtags': [{'text': 'OH16', 'indices': [58, 63]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>",,,,,,"{'id': 1054381765224210432, 'id_str': '1054381765224210432', 'name': 'Rep. Anthony Gonzalez', 'screen_name': 'RepAGonzalez', 'location': 'Rocky River, Ohio', 'description': 'Representing #OH16 in Congress. Northeast Ohio born and raised, husband, dad and Cuban-American.', 'url': 'https://t.co/NyLN6B7xEX', 'entities': {'url': {'urls': [{'url': 'https://t.co/NyLN6B7xEX', 'expanded_url': 'http://anthonygonzalez.house.gov', 'display_url': 'anthonygonzalez.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7482, 'friends_count': 1116, 'listed_count': 207, 'created_at': 'Mon Oct 22 14:39:37 +0000 2018', 'favourites_count': 402, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 967, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1161727822228013056/yu91mfmY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1054381765224210432/1558377859', 'profile_link_color': '9B041F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,3,26,False,False,,en,,
