,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,retweeted_status,retweeted_text
0,Mon Aug 24 20:35:07 +0000 2020,1297995876510597122,1297995876510597122,"The gem state's @Battelle continues  to serve an important role to bridge the gap until the N95 supply chain can catch up with the demands for new masks. They're currently decontaminating N95 masks at 38 sites across the country, including in Idaho Falls.  https://t.co/kd3JpA3C4A",False,"[0, 280]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Battelle', 'name': 'Battelle', 'id': 74748331, 'id_str': '74748331', 'indices': [16, 25]}], 'urls': [{'url': 'https://t.co/kd3JpA3C4A', 'expanded_url': 'https://www.battelle.org/inb/battelle-critical-care-decontamination-system-for-covid19', 'display_url': 'battelle.org/inb/battelle-c…', 'indices': [257, 280]}]}","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"{'id': 1078741899572240384, 'id_str': '1078741899572240384', 'name': 'Rep. Russ Fulcher', 'screen_name': 'RepRussFulcher', 'location': 'Washington, DC', 'description': ""The Official Account of Idaho's First District Congressman Russ Fulcher. #ID01"", 'url': 'https://t.co/DyAxM4ZKef', 'entities': {'url': {'urls': [{'url': 'https://t.co/DyAxM4ZKef', 'expanded_url': 'http://www.fulcher.house.gov', 'display_url': 'fulcher.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5333, 'friends_count': 243, 'listed_count': 205, 'created_at': 'Fri Dec 28 19:58:05 +0000 2018', 'favourites_count': 361, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 771, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1078741899572240384/1546614126', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,1,2,False,False,False,en,,
1,Mon Aug 24 17:05:20 +0000 2020,1297943082328043520,1297943082328043520,"I met with the Idaho Technical Career Academy to discuss virtual education and how the academy has been impacted by COVID-19.  These technical career opportunities are so important for our communities, and ITCA is working hard to make sure these programs stay available. https://t.co/NLKu2rITbS",False,"[0, 270]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1297943077286486016, 'id_str': '1297943077286486016', 'indices': [271, 294], 'media_url': 'http://pbs.twimg.com/media/EgM4WhxWoAAEwOz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgM4WhxWoAAEwOz.jpg', 'url': 'https://t.co/NLKu2rITbS', 'display_url': 'pic.twitter.com/NLKu2rITbS', 'expanded_url': 'https://twitter.com/RepRussFulcher/status/1297943082328043520/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"{'id': 1078741899572240384, 'id_str': '1078741899572240384', 'name': 'Rep. Russ Fulcher', 'screen_name': 'RepRussFulcher', 'location': 'Washington, DC', 'description': ""The Official Account of Idaho's First District Congressman Russ Fulcher. #ID01"", 'url': 'https://t.co/DyAxM4ZKef', 'entities': {'url': {'urls': [{'url': 'https://t.co/DyAxM4ZKef', 'expanded_url': 'http://www.fulcher.house.gov', 'display_url': 'fulcher.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5333, 'friends_count': 243, 'listed_count': 205, 'created_at': 'Fri Dec 28 19:58:05 +0000 2018', 'favourites_count': 361, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 771, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1078741899572240384/1546614126', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,1,9,False,False,False,en,,
2,Sun Aug 23 20:01:12 +0000 2020,1297624956470284292,1297624956470284292,"42 Democrats didn’t show up for Speaker Pelosi’s “emergency” vote on Saturday. 

The proxy voting scheme has eliminated meaningful debate— as seen by the partisan bills being passed through the House w/ no debate opportunity &amp; no chance of passing the Senate or signed into law. https://t.co/wPjHcxDeRL",False,"[0, 282]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1297624626080686081, 'id_str': '1297624626080686081', 'indices': [283, 306], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1297624626080686081/pu/img/OXz4QNgKoyOaXHbS.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1297624626080686081/pu/img/OXz4QNgKoyOaXHbS.jpg', 'url': 'https://t.co/wPjHcxDeRL', 'display_url': 'pic.twitter.com/wPjHcxDeRL', 'expanded_url': 'https://twitter.com/RepRussFulcher/status/1297624956470284292/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"{'id': 1078741899572240384, 'id_str': '1078741899572240384', 'name': 'Rep. Russ Fulcher', 'screen_name': 'RepRussFulcher', 'location': 'Washington, DC', 'description': ""The Official Account of Idaho's First District Congressman Russ Fulcher. #ID01"", 'url': 'https://t.co/DyAxM4ZKef', 'entities': {'url': {'urls': [{'url': 'https://t.co/DyAxM4ZKef', 'expanded_url': 'http://www.fulcher.house.gov', 'display_url': 'fulcher.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5333, 'friends_count': 243, 'listed_count': 205, 'created_at': 'Fri Dec 28 19:58:05 +0000 2018', 'favourites_count': 361, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 771, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1078741899572240384/1546614126', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,674,1233,False,False,False,en,,
3,Fri Aug 21 21:20:08 +0000 2020,1296920042244890625,1296920042244890625,"Great to see @realDonaldTrump prioritizing our American values of discovery and innovation. R&amp;D is important to solving current and future problems, particularly in the fields of health treatments, industries of the future, security, and the workforce. 

https://t.co/ItSVTfQEhj",False,"[0, 282]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [13, 29]}], 'urls': [{'url': 'https://t.co/ItSVTfQEhj', 'expanded_url': 'https://www.whitehouse.gov/wp-content/uploads/2020/08/M-20-29.pdf', 'display_url': 'whitehouse.gov/wp-content/upl…', 'indices': [259, 282]}]}","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"{'id': 1078741899572240384, 'id_str': '1078741899572240384', 'name': 'Rep. Russ Fulcher', 'screen_name': 'RepRussFulcher', 'location': 'Washington, DC', 'description': ""The Official Account of Idaho's First District Congressman Russ Fulcher. #ID01"", 'url': 'https://t.co/DyAxM4ZKef', 'entities': {'url': {'urls': [{'url': 'https://t.co/DyAxM4ZKef', 'expanded_url': 'http://www.fulcher.house.gov', 'display_url': 'fulcher.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5333, 'friends_count': 243, 'listed_count': 205, 'created_at': 'Fri Dec 28 19:58:05 +0000 2018', 'favourites_count': 361, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 771, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1078741899572240384/1546614126', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,6,15,False,False,False,en,,
4,Thu Aug 20 18:15:22 +0000 2020,1296511155947614209,1296511155947614209,"Using artificial intelligence, the @DeptVetAffairs has lowered their incoming mail processing time from 10 days to just one day.

The @realDonaldTrump administration is doing a great job prioritizing our veterans. 

https://t.co/72unahwlFS",False,"[0, 239]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DeptVetAffairs', 'name': 'Veterans Affairs', 'id': 78408666, 'id_str': '78408666', 'indices': [35, 50]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [134, 150]}], 'urls': [{'url': 'https://t.co/72unahwlFS', 'expanded_url': 'https://www.va.gov/opa/pressrel/pressrelease.cfm?id=5501', 'display_url': 'va.gov/opa/pressrel/p…', 'indices': [216, 239]}]}","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"{'id': 1078741899572240384, 'id_str': '1078741899572240384', 'name': 'Rep. Russ Fulcher', 'screen_name': 'RepRussFulcher', 'location': 'Washington, DC', 'description': ""The Official Account of Idaho's First District Congressman Russ Fulcher. #ID01"", 'url': 'https://t.co/DyAxM4ZKef', 'entities': {'url': {'urls': [{'url': 'https://t.co/DyAxM4ZKef', 'expanded_url': 'http://www.fulcher.house.gov', 'display_url': 'fulcher.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5333, 'friends_count': 243, 'listed_count': 205, 'created_at': 'Fri Dec 28 19:58:05 +0000 2018', 'favourites_count': 361, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 771, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1078741899572240384/1546614126', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,3,4,False,False,False,en,,
5,Wed Aug 19 21:00:23 +0000 2020,1296190298339586050,1296190298339586050,"Because of COVID precautions, public fundraising events or visits have not been an option for the Boise Veterans Center. In leiu, they created the Resident Wish List to fulfill the needs of the home.  Learn more here: https://t.co/DOQupjRFju",False,"[0, 241]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DOQupjRFju', 'expanded_url': 'https://www.signupgenius.com/go/9040448a4aa22a3fa7-resident1', 'display_url': 'signupgenius.com/go/9040448a4aa…', 'indices': [218, 241]}]}","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"{'id': 1078741899572240384, 'id_str': '1078741899572240384', 'name': 'Rep. Russ Fulcher', 'screen_name': 'RepRussFulcher', 'location': 'Washington, DC', 'description': ""The Official Account of Idaho's First District Congressman Russ Fulcher. #ID01"", 'url': 'https://t.co/DyAxM4ZKef', 'entities': {'url': {'urls': [{'url': 'https://t.co/DyAxM4ZKef', 'expanded_url': 'http://www.fulcher.house.gov', 'display_url': 'fulcher.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5333, 'friends_count': 243, 'listed_count': 205, 'created_at': 'Fri Dec 28 19:58:05 +0000 2018', 'favourites_count': 361, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 771, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1078741899572240384/1546614126', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,5,8,False,False,False,en,,
6,Wed Aug 19 19:20:04 +0000 2020,1296165052593119238,1296165052593119238,"We sent a letter to @stevenmnuchin1 asking the IRS not to treat abortion as regular health care, unless mother’s life is in danger. It ensures all necessary medical care for the mother.
Read the full letter here: https://t.co/crJbtnLBO9 https://t.co/Grs7H3dfhw",False,"[0, 236]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'stevenmnuchin1', 'name': 'Steven Mnuchin', 'id': 799764016885329921, 'id_str': '799764016885329921', 'indices': [20, 35]}], 'urls': [{'url': 'https://t.co/crJbtnLBO9', 'expanded_url': 'http://ow.ly/LMCi50B1FWM', 'display_url': 'ow.ly/LMCi50B1FWM', 'indices': [213, 236]}], 'media': [{'id': 1296165050449887239, 'id_str': '1296165050449887239', 'indices': [237, 260], 'media_url': 'http://pbs.twimg.com/media/EfznPvpXgAcnwHt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EfznPvpXgAcnwHt.jpg', 'url': 'https://t.co/Grs7H3dfhw', 'display_url': 'pic.twitter.com/Grs7H3dfhw', 'expanded_url': 'https://twitter.com/RepRussFulcher/status/1296165052593119238/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 847, 'h': 1160, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 847, 'h': 1160, 'resize': 'fit'}, 'small': {'w': 497, 'h': 680, 'resize': 'fit'}}}]}","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"{'id': 1078741899572240384, 'id_str': '1078741899572240384', 'name': 'Rep. Russ Fulcher', 'screen_name': 'RepRussFulcher', 'location': 'Washington, DC', 'description': ""The Official Account of Idaho's First District Congressman Russ Fulcher. #ID01"", 'url': 'https://t.co/DyAxM4ZKef', 'entities': {'url': {'urls': [{'url': 'https://t.co/DyAxM4ZKef', 'expanded_url': 'http://www.fulcher.house.gov', 'display_url': 'fulcher.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5333, 'friends_count': 243, 'listed_count': 205, 'created_at': 'Fri Dec 28 19:58:05 +0000 2018', 'favourites_count': 361, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 771, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1078741899572240384/1546614126', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,5,14,False,False,False,en,,
7,Wed Aug 19 15:46:04 +0000 2020,1296111197251440640,1296111197251440640,RT @CRH_AmericasGR: Thanks ⁦@RepRussFulcher⁩ for taking time to visit our job site today #engage https://t.co/8vI9BUae2B,False,"[0, 120]","{'hashtags': [{'text': 'engage', 'indices': [89, 96]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CRH_AmericasGR', 'name': 'CRH Americas Materials Government Relations', 'id': 969646611591770112, 'id_str': '969646611591770112', 'indices': [3, 18]}, {'screen_name': 'RepRussFulcher', 'name': 'Rep. Russ Fulcher', 'id': 1078741899572240384, 'id_str': '1078741899572240384', 'indices': [28, 43]}], 'urls': [], 'media': [{'id': 1295791576665522178, 'id_str': '1295791576665522178', 'indices': [97, 120], 'media_url': 'http://pbs.twimg.com/media/EfuTktYXgAI7ASe.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EfuTktYXgAI7ASe.jpg', 'url': 'https://t.co/8vI9BUae2B', 'display_url': 'pic.twitter.com/8vI9BUae2B', 'expanded_url': 'https://twitter.com/CRH_AmericasGR/status/1295791622337245185/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}, 'source_status_id': 1295791622337245185, 'source_status_id_str': '1295791622337245185', 'source_user_id': 969646611591770112, 'source_user_id_str': '969646611591770112'}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1078741899572240384, 'id_str': '1078741899572240384', 'name': 'Rep. Russ Fulcher', 'screen_name': 'RepRussFulcher', 'location': 'Washington, DC', 'description': ""The Official Account of Idaho's First District Congressman Russ Fulcher. #ID01"", 'url': 'https://t.co/DyAxM4ZKef', 'entities': {'url': {'urls': [{'url': 'https://t.co/DyAxM4ZKef', 'expanded_url': 'http://www.fulcher.house.gov', 'display_url': 'fulcher.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5333, 'friends_count': 243, 'listed_count': 205, 'created_at': 'Fri Dec 28 19:58:05 +0000 2018', 'favourites_count': 361, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 771, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1084841551463882753/ul2xePnL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1078741899572240384/1546614126', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,1,0,False,False,False,en,"{'created_at': 'Tue Aug 18 18:36:12 +0000 2020', 'id': 1295791622337245185, 'id_str': '1295791622337245185', 'full_text': 'Thanks \u2066@RepRussFulcher\u2069 for taking time to visit our job site today #engage https://t.co/8vI9BUae2B', 'truncated': False, 'display_text_range': [0, 76], 'entities': {'hashtags': [{'text': 'engage', 'indices': [69, 76]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RepRussFulcher', 'name': 'Rep. Russ Fulcher', 'id': 1078741899572240384, 'id_str': '1078741899572240384', 'indices': [8, 23]}], 'urls': [], 'media': [{'id': 1295791576665522178, 'id_str': '1295791576665522178', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/EfuTktYXgAI7ASe.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EfuTktYXgAI7ASe.jpg', 'url': 'https://t.co/8vI9BUae2B', 'display_url': 'pic.twitter.com/8vI9BUae2B', 'expanded_url': 'https://twitter.com/CRH_AmericasGR/status/1295791622337245185/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1295791576665522178, 'id_str': '1295791576665522178', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/EfuTktYXgAI7ASe.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EfuTktYXgAI7ASe.jpg', 'url': 'https://t.co/8vI9BUae2B', 'display_url': 'pic.twitter.com/8vI9BUae2B', 'expanded_url': 'https://twitter.com/CRH_AmericasGR/status/1295791622337245185/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 969646611591770112, 'id_str': '969646611591770112', 'name': 'CRH Americas Materials Government Relations', 'screen_name': 'CRH_AmericasGR', 'location': '', 'description': 'Building relationships and telling our story. Engage. Educate. Impact.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 382, 'friends_count': 937, 'listed_count': 5, 'created_at': 'Fri Mar 02 18:52:22 +0000 2018', 'favourites_count': 689, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 809, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/969652044599476225/_16zd0_C_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/969652044599476225/_16zd0_C_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/969646611591770112/1592496508', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 7, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",Thanks ⁦@RepRussFulcher⁩ for taking time to visit our job site today #engage https://t.co/8vI9BUae2B
