,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,retweeted_status,retweeted_text
0,Tue Aug 18 16:19:48 +0000 2020,1295757299986960384,1295757299986960384,Thank you @senatemajldr for working with me to ensure that Rochester Dam has the resources for needed upgrades to protect local drinking water. https://t.co/ZIEFYqSXP7,False,"[0, 143]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'senatemajldr', 'name': 'Leader McConnell', 'id': 1249982359, 'id_str': '1249982359', 'indices': [10, 23]}], 'urls': [{'url': 'https://t.co/ZIEFYqSXP7', 'expanded_url': 'https://twitter.com/senatemajldr/status/1295441718289076224', 'display_url': 'twitter.com/senatemajldr/s…', 'indices': [144, 167]}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1908143071, 'id_str': '1908143071', 'name': 'Rep. Brett Guthrie', 'screen_name': 'RepGuthrie', 'location': ""Kentucky's Second District"", 'description': ""Fighting for conservative values in Washington while representing the people of Kentucky's 2nd Congressional District"", 'url': 'https://t.co/o8TdiWaWnj', 'entities': {'url': {'urls': [{'url': 'https://t.co/o8TdiWaWnj', 'expanded_url': 'http://www.guthrie.house.gov', 'display_url': 'guthrie.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 17794, 'friends_count': 247, 'listed_count': 512, 'created_at': 'Thu Sep 26 14:37:17 +0000 2013', 'favourites_count': 152, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 1040, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1908143071/1398802844', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,True,1.2954417182890762e+18,1.2954417182890762e+18,"{'url': 'https://t.co/ZIEFYqSXP7', 'expanded': 'https://twitter.com/senatemajldr/status/1295441718289076224', 'display': 'twitter.com/senatemajldr/s…'}","{'created_at': 'Mon Aug 17 19:25:48 +0000 2020', 'id': 1295441718289076224, 'id_str': '1295441718289076224', 'full_text': 'Delivering for Kentucky is my highest priority in the Senate. With the support I secured, renovations to the Rochester Dam will make sure the drinking water is safe and abundant. https://t.co/1UgV7mrCzo', 'truncated': False, 'display_text_range': [0, 178], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1295440545075036163, 'id_str': '1295440545075036163', 'indices': [179, 202], 'media_url': 'http://pbs.twimg.com/media/EfpVTAhXsAEARlF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EfpVTAhXsAEARlF.jpg', 'url': 'https://t.co/1UgV7mrCzo', 'display_url': 'pic.twitter.com/1UgV7mrCzo', 'expanded_url': 'https://twitter.com/senatemajldr/status/1295441718289076224/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1295440545075036163, 'id_str': '1295440545075036163', 'indices': [179, 202], 'media_url': 'http://pbs.twimg.com/media/EfpVTAhXsAEARlF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EfpVTAhXsAEARlF.jpg', 'url': 'https://t.co/1UgV7mrCzo', 'display_url': 'pic.twitter.com/1UgV7mrCzo', 'expanded_url': 'https://twitter.com/senatemajldr/status/1295441718289076224/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 97973, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1295440545075036163/vid/640x360/n96jDPxA8cKXFKVt.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1295440545075036163/vid/1280x720/h6xQiu2qO64NmJet.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1295440545075036163/pl/AWwpc4lbohyKnJus.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1295440545075036163/vid/480x270/A41U0m3hof5hcLyE.mp4?tag=13'}]}, 'additional_media_info': {'title': '', 'description': '', 'embeddable': True, 'monetizable': False}}]}, 'source': '<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1249982359, 'id_str': '1249982359', 'name': 'Leader McConnell', 'screen_name': 'senatemajldr', 'location': 'Washington, DC', 'description': 'U.S. Senate Majority Leader Mitch McConnell\nFollow @McConnellPress & @SRCC', 'url': 'https://t.co/J5RQpHiTgo', 'entities': {'url': {'urls': [{'url': 'https://t.co/J5RQpHiTgo', 'expanded_url': 'http://republicanleader.senate.gov', 'display_url': 'republicanleader.senate.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1766658, 'friends_count': 105, 'listed_count': 5796, 'created_at': 'Thu Mar 07 20:21:15 +0000 2013', 'favourites_count': 136, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 4314, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0066CC', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/732596482336002049/JYMrr9_4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/732596482336002049/JYMrr9_4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1249982359/1563547854', 'profile_link_color': 'AD0000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 550, 'favorite_count': 2705, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",2,13,False,False,False,en,,
1,Tue Aug 18 13:45:12 +0000 2020,1295718391047770113,1295718391047770113,"On this day in 1920, the 19th Amendment was officially ratified, giving women the right to vote. Today we celebrate 100 years of Women’s Suffrage. #WomensVote100 https://t.co/mlfcYJjywV",False,"[0, 161]","{'hashtags': [{'text': 'WomensVote100', 'indices': [147, 161]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1295718386991804419, 'id_str': '1295718386991804419', 'indices': [162, 185], 'media_url': 'http://pbs.twimg.com/media/EftRAgmWsAMzjnN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EftRAgmWsAMzjnN.jpg', 'url': 'https://t.co/mlfcYJjywV', 'display_url': 'pic.twitter.com/mlfcYJjywV', 'expanded_url': 'https://twitter.com/RepGuthrie/status/1295718391047770113/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 397, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 700, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 700, 'resize': 'fit'}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1908143071, 'id_str': '1908143071', 'name': 'Rep. Brett Guthrie', 'screen_name': 'RepGuthrie', 'location': ""Kentucky's Second District"", 'description': ""Fighting for conservative values in Washington while representing the people of Kentucky's 2nd Congressional District"", 'url': 'https://t.co/o8TdiWaWnj', 'entities': {'url': {'urls': [{'url': 'https://t.co/o8TdiWaWnj', 'expanded_url': 'http://www.guthrie.house.gov', 'display_url': 'guthrie.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 17794, 'friends_count': 247, 'listed_count': 512, 'created_at': 'Thu Sep 26 14:37:17 +0000 2013', 'favourites_count': 152, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 1040, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1908143071/1398802844', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,,,,,1,2,False,False,False,en,,
2,Mon Aug 17 15:51:24 +0000 2020,1295387763534110722,1295387763534110722,"Last week I spoke to the @gcnewsgazette about a potential vaccine for the coronavirus. Through “Operation Warp Speed,” I am confident that we will have a safe, effective vaccine. Read more: https://t.co/t3dWjGWavN",False,"[0, 213]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gcnewsgazette', 'name': 'The Grayson County News-Gazette', 'id': 37933559, 'id_str': '37933559', 'indices': [25, 39]}], 'urls': [{'url': 'https://t.co/t3dWjGWavN', 'expanded_url': 'https://www.messenger-inquirer.com/grayson_county/news/guthrie-anticipates-covid-19-vaccine-this-fall/article_dbe0d65a-63f1-508b-89cf-887f7971a8fe.html', 'display_url': 'messenger-inquirer.com/grayson_county…', 'indices': [190, 213]}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1908143071, 'id_str': '1908143071', 'name': 'Rep. Brett Guthrie', 'screen_name': 'RepGuthrie', 'location': ""Kentucky's Second District"", 'description': ""Fighting for conservative values in Washington while representing the people of Kentucky's 2nd Congressional District"", 'url': 'https://t.co/o8TdiWaWnj', 'entities': {'url': {'urls': [{'url': 'https://t.co/o8TdiWaWnj', 'expanded_url': 'http://www.guthrie.house.gov', 'display_url': 'guthrie.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 17794, 'friends_count': 247, 'listed_count': 512, 'created_at': 'Thu Sep 26 14:37:17 +0000 2013', 'favourites_count': 152, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 1040, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1908143071/1398802844', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,,,,,3,2,False,False,False,en,,
3,Wed Aug 12 15:06:02 +0000 2020,1293564405855195140,1293564405855195140,"I spoke to the @OwensboroTimes yesterday about the latest in coronavirus legislation talks, the importance of getting people back to work and kids back in school safely, and our @HouseCommerce Second Wave Preparedness Project: https://t.co/42I7nJJBiN",False,"[0, 250]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OwensboroTimes', 'name': 'Owensboro Times', 'id': 2311838028, 'id_str': '2311838028', 'indices': [15, 30]}, {'screen_name': 'HouseCommerce', 'name': 'Energy & Commerce GOP', 'id': 114756202, 'id_str': '114756202', 'indices': [178, 192]}], 'urls': [{'url': 'https://t.co/42I7nJJBiN', 'expanded_url': 'https://www.owensborotimes.com/news/2020/08/qa-with-rep-brett-guthrie/', 'display_url': 'owensborotimes.com/news/2020/08/q…', 'indices': [227, 250]}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1908143071, 'id_str': '1908143071', 'name': 'Rep. Brett Guthrie', 'screen_name': 'RepGuthrie', 'location': ""Kentucky's Second District"", 'description': ""Fighting for conservative values in Washington while representing the people of Kentucky's 2nd Congressional District"", 'url': 'https://t.co/o8TdiWaWnj', 'entities': {'url': {'urls': [{'url': 'https://t.co/o8TdiWaWnj', 'expanded_url': 'http://www.guthrie.house.gov', 'display_url': 'guthrie.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 17794, 'friends_count': 247, 'listed_count': 512, 'created_at': 'Thu Sep 26 14:37:17 +0000 2013', 'favourites_count': 152, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 1040, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1908143071/1398802844', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,,,,,6,6,False,False,False,en,,
4,Fri Aug 07 17:53:54 +0000 2020,1291794712769298434,1291794712769298434,"Today, on National Purple Heart Day, I want to thank all of the brave men and women who have been wounded or gave the ultimate sacrifice in service to our country. You are our heroes. https://t.co/dGTvohysAv",False,"[0, 183]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1291794681882456065, 'id_str': '1291794681882456065', 'indices': [184, 207], 'media_url': 'http://pbs.twimg.com/media/Ee1ga0BXsAEhVm2.png', 'media_url_https': 'https://pbs.twimg.com/media/Ee1ga0BXsAEhVm2.png', 'url': 'https://t.co/dGTvohysAv', 'display_url': 'pic.twitter.com/dGTvohysAv', 'expanded_url': 'https://twitter.com/RepGuthrie/status/1291794712769298434/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 700, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 700, 'resize': 'fit'}, 'small': {'w': 680, 'h': 397, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1908143071, 'id_str': '1908143071', 'name': 'Rep. Brett Guthrie', 'screen_name': 'RepGuthrie', 'location': ""Kentucky's Second District"", 'description': ""Fighting for conservative values in Washington while representing the people of Kentucky's 2nd Congressional District"", 'url': 'https://t.co/o8TdiWaWnj', 'entities': {'url': {'urls': [{'url': 'https://t.co/o8TdiWaWnj', 'expanded_url': 'http://www.guthrie.house.gov', 'display_url': 'guthrie.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 17794, 'friends_count': 247, 'listed_count': 512, 'created_at': 'Thu Sep 26 14:37:17 +0000 2013', 'favourites_count': 152, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 1040, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1908143071/1398802844', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,,,,,1,11,False,False,False,en,,
5,Mon Aug 03 21:05:08 +0000 2020,1290393287472353280,1290393287472353280,I was proud to join @RepFinkenauer in introducing the Ensuring Children and Child Care Workers Are Safe Act to provide resources to child care providers during the coronavirus pandemic. Read more: https://t.co/DlAAE73gRs,False,"[0, 220]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RepFinkenauer', 'name': 'Abby Finkenauer', 'id': 1081256295469068288, 'id_str': '1081256295469068288', 'indices': [20, 34]}], 'urls': [{'url': 'https://t.co/DlAAE73gRs', 'expanded_url': 'https://guthrie.house.gov/news/documentsingle.aspx?DocumentID=387273', 'display_url': 'guthrie.house.gov/news/documents…', 'indices': [197, 220]}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1908143071, 'id_str': '1908143071', 'name': 'Rep. Brett Guthrie', 'screen_name': 'RepGuthrie', 'location': ""Kentucky's Second District"", 'description': ""Fighting for conservative values in Washington while representing the people of Kentucky's 2nd Congressional District"", 'url': 'https://t.co/o8TdiWaWnj', 'entities': {'url': {'urls': [{'url': 'https://t.co/o8TdiWaWnj', 'expanded_url': 'http://www.guthrie.house.gov', 'display_url': 'guthrie.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 17794, 'friends_count': 247, 'listed_count': 512, 'created_at': 'Thu Sep 26 14:37:17 +0000 2013', 'favourites_count': 152, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 1040, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1908143071/1398802844', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,,,,,2,5,False,False,False,en,,
6,Thu Jul 23 19:19:06 +0000 2020,1286380334108549123,1286380334108549123,Last night I had the opportunity to honor the life of my friend Congressman John Lewis on the House floor. I will miss him. https://t.co/9uaC84YveW,False,"[0, 123]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286380275757441024, 'id_str': '1286380275757441024', 'indices': [124, 147], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1286380275757441024/pu/img/yWenPAwQMOZP0Bj5.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1286380275757441024/pu/img/yWenPAwQMOZP0Bj5.jpg', 'url': 'https://t.co/9uaC84YveW', 'display_url': 'pic.twitter.com/9uaC84YveW', 'expanded_url': 'https://twitter.com/RepGuthrie/status/1286380334108549123/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1056, 'h': 594, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1056, 'h': 594, 'resize': 'fit'}}}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1908143071, 'id_str': '1908143071', 'name': 'Rep. Brett Guthrie', 'screen_name': 'RepGuthrie', 'location': ""Kentucky's Second District"", 'description': ""Fighting for conservative values in Washington while representing the people of Kentucky's 2nd Congressional District"", 'url': 'https://t.co/o8TdiWaWnj', 'entities': {'url': {'urls': [{'url': 'https://t.co/o8TdiWaWnj', 'expanded_url': 'http://www.guthrie.house.gov', 'display_url': 'guthrie.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 17794, 'friends_count': 247, 'listed_count': 512, 'created_at': 'Thu Sep 26 14:37:17 +0000 2013', 'favourites_count': 152, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 1040, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1908143071/1398802844', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,,,,,1,13,False,False,False,en,,
7,Wed Jul 22 15:40:33 +0000 2020,1285962948175953924,1285962948175953924,"Thank you @SenatorEnzi and @SenatorHassan for introducing the Safeguarding Therapeutics Act in the Senate. This bill will allow the FDA to destroy counterfeit medical devices, including fake COVID tests.",False,"[0, 203]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SenatorEnzi', 'name': 'Mike Enzi', 'id': 291756142, 'id_str': '291756142', 'indices': [10, 22]}, {'screen_name': 'SenatorHassan', 'name': 'Sen. Maggie Hassan', 'id': 946549322, 'id_str': '946549322', 'indices': [27, 41]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1908143071, 'id_str': '1908143071', 'name': 'Rep. Brett Guthrie', 'screen_name': 'RepGuthrie', 'location': ""Kentucky's Second District"", 'description': ""Fighting for conservative values in Washington while representing the people of Kentucky's 2nd Congressional District"", 'url': 'https://t.co/o8TdiWaWnj', 'entities': {'url': {'urls': [{'url': 'https://t.co/o8TdiWaWnj', 'expanded_url': 'http://www.guthrie.house.gov', 'display_url': 'guthrie.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 17794, 'friends_count': 247, 'listed_count': 512, 'created_at': 'Thu Sep 26 14:37:17 +0000 2013', 'favourites_count': 152, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 1040, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/689479180568829952/sNv4Qrl3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1908143071/1398802844', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,,,,,3,8,False,False,,en,,
