,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,retweeted_text
0,Mon Aug 10 21:11:28 +0000 2020,1292931594840399878,1292931594840399878,"RT @OversightDems: Chair @RepMaloney, Enviro Subcmte Chair @RepHarley, &amp; @RepSpeier want the Inspectors General at DOD, U.S. Army &amp; EPA to…",False,"[0, 147]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OversightDems', 'name': 'Oversight Committee', 'id': 31122582, 'id_str': '31122582', 'indices': [3, 17]}, {'screen_name': 'RepMaloney', 'name': 'Carolyn  B. Maloney', 'id': 258900199, 'id_str': '258900199', 'indices': [25, 36]}, {'screen_name': 'RepHarley', 'name': 'Rep. Harley Rouda', 'id': 1075080722241736704, 'id_str': '1075080722241736704', 'indices': [59, 69]}, {'screen_name': 'RepSpeier', 'name': 'Jackie Speier', 'id': 24913074, 'id_str': '24913074', 'indices': [77, 87]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1075080722241736704, 'id_str': '1075080722241736704', 'name': 'Rep. Harley Rouda', 'screen_name': 'RepHarley', 'location': 'Washington, DC', 'description': ""Official account of the office of U.S. Congressmember Harley E. Rouda of California's 48th District."", 'url': 'https://t.co/RmQIr4T0nD', 'entities': {'url': {'urls': [{'url': 'https://t.co/RmQIr4T0nD', 'expanded_url': 'https://linktr.ee/repharleyrouda', 'display_url': 'linktr.ee/repharleyrouda', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 14881, 'friends_count': 331, 'listed_count': 364, 'created_at': 'Tue Dec 18 17:29:52 +0000 2018', 'favourites_count': 33, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 1226, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1075080722241736704/1557946587', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,"{'created_at': 'Mon Aug 10 19:26:44 +0000 2020', 'id': 1292905239004286976, 'id_str': '1292905239004286976', 'full_text': 'Chair @RepMaloney, Enviro Subcmte Chair @RepHarley, &amp; @RepSpeier want the Inspectors General at DOD, U.S. Army &amp; EPA to investigate the Army Corps’ #PebbleMine project in Alaska after potential violations of the Clean Water Act &amp; NEPA.\n\nhttps://t.co/T7u7Tk1gsC https://t.co/lg7vZN3IRl', 'truncated': False, 'display_text_range': [0, 272], 'entities': {'hashtags': [{'text': 'PebbleMine', 'indices': [156, 167]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RepMaloney', 'name': 'Carolyn  B. Maloney', 'id': 258900199, 'id_str': '258900199', 'indices': [6, 17]}, {'screen_name': 'RepHarley', 'name': 'Rep. Harley Rouda', 'id': 1075080722241736704, 'id_str': '1075080722241736704', 'indices': [40, 50]}, {'screen_name': 'RepSpeier', 'name': 'Jackie Speier', 'id': 24913074, 'id_str': '24913074', 'indices': [58, 68]}], 'urls': [{'url': 'https://t.co/T7u7Tk1gsC', 'expanded_url': 'https://oversight.house.gov/news/press-releases/maloney-rouda-speier-demand-igs-investigate-us-army-corps-of-engineers', 'display_url': 'oversight.house.gov/news/press-rel…', 'indices': [249, 272]}], 'media': [{'id': 1292905222256365568, 'id_str': '1292905222256365568', 'indices': [273, 296], 'media_url': 'http://pbs.twimg.com/media/EfFScxTWkAAUo2I.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EfFScxTWkAAUo2I.jpg', 'url': 'https://t.co/lg7vZN3IRl', 'display_url': 'pic.twitter.com/lg7vZN3IRl', 'expanded_url': 'https://twitter.com/OversightDems/status/1292905239004286976/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 611, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1042, 'resize': 'fit'}, 'small': {'w': 680, 'h': 346, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1292905222256365568, 'id_str': '1292905222256365568', 'indices': [273, 296], 'media_url': 'http://pbs.twimg.com/media/EfFScxTWkAAUo2I.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EfFScxTWkAAUo2I.jpg', 'url': 'https://t.co/lg7vZN3IRl', 'display_url': 'pic.twitter.com/lg7vZN3IRl', 'expanded_url': 'https://twitter.com/OversightDems/status/1292905239004286976/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 611, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1042, 'resize': 'fit'}, 'small': {'w': 680, 'h': 346, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 31122582, 'id_str': '31122582', 'name': 'Oversight Committee', 'screen_name': 'OversightDems', 'location': 'Washington, DC', 'description': 'Chairwoman @RepMaloney | Committee on Oversight and Reform | RT and follows do not equal endorsements.', 'url': 'https://t.co/s92Zczlmnb', 'entities': {'url': {'urls': [{'url': 'https://t.co/s92Zczlmnb', 'expanded_url': 'https://oversight.house.gov', 'display_url': 'oversight.house.gov', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 154308, 'friends_count': 5087, 'listed_count': 1738, 'created_at': 'Tue Apr 14 13:37:22 +0000 2009', 'favourites_count': 2563, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 13645, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '032657', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1278708539352068097/RHvKWuA9_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1278708539352068097/RHvKWuA9_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/31122582/1590173869', 'profile_link_color': '376399', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'B9D0ED', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 22, 'favorite_count': 45, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,22,0,False,False,en,"Chair @RepMaloney, Enviro Subcmte Chair @RepHarley, &amp; @RepSpeier want the Inspectors General at DOD, U.S. Army &amp; EPA to investigate the Army Corps’ #PebbleMine project in Alaska after potential violations of the Clean Water Act &amp; NEPA.

https://t.co/T7u7Tk1gsC https://t.co/lg7vZN3IRl"
1,Sat Aug 08 21:03:32 +0000 2020,1292204823740395522,1292204823740395522,"RT if you are sick of every Friday night being a ""Friday Night Massacre."" 
https://t.co/Hnf82WBwEu",False,"[0, 98]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Hnf82WBwEu', 'expanded_url': 'https://www.washingtonpost.com/business/2020/08/07/postal-service-investigation-dejoy/', 'display_url': 'washingtonpost.com/business/2020/…', 'indices': [75, 98]}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1075080722241736704, 'id_str': '1075080722241736704', 'name': 'Rep. Harley Rouda', 'screen_name': 'RepHarley', 'location': 'Washington, DC', 'description': ""Official account of the office of U.S. Congressmember Harley E. Rouda of California's 48th District."", 'url': 'https://t.co/RmQIr4T0nD', 'entities': {'url': {'urls': [{'url': 'https://t.co/RmQIr4T0nD', 'expanded_url': 'https://linktr.ee/repharleyrouda', 'display_url': 'linktr.ee/repharleyrouda', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 14881, 'friends_count': 331, 'listed_count': 364, 'created_at': 'Tue Dec 18 17:29:52 +0000 2018', 'favourites_count': 33, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 1226, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1075080722241736704/1557946587', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,,False,97,121,False,False,en,
2,Fri Aug 07 23:55:10 +0000 2020,1291885628511133712,1291885628511133712,"FEMA's Admin testified before my @OversightDems Subcommittee and thanked Congress for fully funding FEMA to ""make sure that we are ready for whatever disaster comes to us.""

Now, @RealDonaldTrump is planning to ransack FEMA $$ during #COVID19 &amp; an UNPRECEDENTED disaster season. https://t.co/S2KixGPuPg",False,"[0, 282]","{'hashtags': [{'text': 'COVID19', 'indices': [234, 242]}], 'symbols': [], 'user_mentions': [{'screen_name': 'OversightDems', 'name': 'Oversight Committee', 'id': 31122582, 'id_str': '31122582', 'indices': [33, 47]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [179, 195]}], 'urls': [], 'media': [{'id': 1291885045771370498, 'id_str': '1291885045771370498', 'indices': [283, 306], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1291885045771370498/img/mc37AjjvJV-FDFgR.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1291885045771370498/img/mc37AjjvJV-FDFgR.jpg', 'url': 'https://t.co/S2KixGPuPg', 'display_url': 'pic.twitter.com/S2KixGPuPg', 'expanded_url': 'https://twitter.com/RepHarley/status/1291885628511133712/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,,,,"{'id': 1075080722241736704, 'id_str': '1075080722241736704', 'name': 'Rep. Harley Rouda', 'screen_name': 'RepHarley', 'location': 'Washington, DC', 'description': ""Official account of the office of U.S. Congressmember Harley E. Rouda of California's 48th District."", 'url': 'https://t.co/RmQIr4T0nD', 'entities': {'url': {'urls': [{'url': 'https://t.co/RmQIr4T0nD', 'expanded_url': 'https://linktr.ee/repharleyrouda', 'display_url': 'linktr.ee/repharleyrouda', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 14881, 'friends_count': 331, 'listed_count': 364, 'created_at': 'Tue Dec 18 17:29:52 +0000 2018', 'favourites_count': 33, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 1226, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1075080722241736704/1557946587', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,,False,47,85,False,False,en,
3,Fri Aug 07 22:29:08 +0000 2020,1291863975982960646,1291863975982960646,"Unbelievable. We’re on track to have the MOST DEVASTATING hurricane season yet, and @realDonaldTrump wants to ransack FEMA dollars that will save lives?

FEMA needs funding to respond to wildfires, help flooded communities, and protect Americans. https://t.co/7ZmcfhNmyc",False,"[0, 246]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [84, 100]}], 'urls': [{'url': 'https://t.co/7ZmcfhNmyc', 'expanded_url': 'https://twitter.com/jstein_wapo/status/1291847850733830146', 'display_url': 'twitter.com/jstein_wapo/st…', 'indices': [247, 270]}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1075080722241736704, 'id_str': '1075080722241736704', 'name': 'Rep. Harley Rouda', 'screen_name': 'RepHarley', 'location': 'Washington, DC', 'description': ""Official account of the office of U.S. Congressmember Harley E. Rouda of California's 48th District."", 'url': 'https://t.co/RmQIr4T0nD', 'entities': {'url': {'urls': [{'url': 'https://t.co/RmQIr4T0nD', 'expanded_url': 'https://linktr.ee/repharleyrouda', 'display_url': 'linktr.ee/repharleyrouda', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 14881, 'friends_count': 331, 'listed_count': 364, 'created_at': 'Tue Dec 18 17:29:52 +0000 2018', 'favourites_count': 33, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 1226, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1075080722241736704/1557946587', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,,True,56,105,False,False,en,
4,Thu Aug 06 18:11:35 +0000 2020,1291436776175931394,1291436776175931394,"In my @OversightDems hearing, FEMA's Administrator said, ""I believe the climate has changed, and I'll just use hurricanes. You can look back at the history of hurricanes over the last 75 years or more — more frequent, more costly, more damage.""

We need #ClimateActionNow. https://t.co/ZjZ3bnyE1S",False,"[0, 272]","{'hashtags': [{'text': 'ClimateActionNow', 'indices': [254, 271]}], 'symbols': [], 'user_mentions': [{'screen_name': 'OversightDems', 'name': 'Oversight Committee', 'id': 31122582, 'id_str': '31122582', 'indices': [6, 20]}], 'urls': [{'url': 'https://t.co/ZjZ3bnyE1S', 'expanded_url': 'https://twitter.com/washingtonpost/status/1291425067008745473', 'display_url': 'twitter.com/washingtonpost…', 'indices': [273, 296]}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1075080722241736704, 'id_str': '1075080722241736704', 'name': 'Rep. Harley Rouda', 'screen_name': 'RepHarley', 'location': 'Washington, DC', 'description': ""Official account of the office of U.S. Congressmember Harley E. Rouda of California's 48th District."", 'url': 'https://t.co/RmQIr4T0nD', 'entities': {'url': {'urls': [{'url': 'https://t.co/RmQIr4T0nD', 'expanded_url': 'https://linktr.ee/repharleyrouda', 'display_url': 'linktr.ee/repharleyrouda', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 14881, 'friends_count': 331, 'listed_count': 364, 'created_at': 'Tue Dec 18 17:29:52 +0000 2018', 'favourites_count': 33, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 1226, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1075080722241736704/1557946587', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,,True,25,41,False,False,en,
5,Thu Aug 06 16:13:28 +0000 2020,1291407048094228484,1291407048094228484,"Q: What’s the best way to celebrate the 55th Anniversary of the #VotingRightsAct? 

A: Passing the John R. Lewis Voting Rights Act.",False,"[0, 131]","{'hashtags': [{'text': 'VotingRightsAct', 'indices': [64, 80]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1075080722241736704, 'id_str': '1075080722241736704', 'name': 'Rep. Harley Rouda', 'screen_name': 'RepHarley', 'location': 'Washington, DC', 'description': ""Official account of the office of U.S. Congressmember Harley E. Rouda of California's 48th District."", 'url': 'https://t.co/RmQIr4T0nD', 'entities': {'url': {'urls': [{'url': 'https://t.co/RmQIr4T0nD', 'expanded_url': 'https://linktr.ee/repharleyrouda', 'display_url': 'linktr.ee/repharleyrouda', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 14881, 'friends_count': 331, 'listed_count': 364, 'created_at': 'Tue Dec 18 17:29:52 +0000 2018', 'favourites_count': 33, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 1226, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1075080722241736704/1557946587', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,,False,75,248,False,False,en,
6,Wed Aug 05 16:25:54 +0000 2020,1291047791637213185,1291047791637213185,"I'm currently sitting in @OversightDems' hearing on the devastating health impacts of climate change, and my Republican colleagues &amp; their witness are taking issue with labeling climate change as a crisis. 

RT if you think climate change is a crisis.",False,"[0, 255]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OversightDems', 'name': 'Oversight Committee', 'id': 31122582, 'id_str': '31122582', 'indices': [25, 39]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1075080722241736704, 'id_str': '1075080722241736704', 'name': 'Rep. Harley Rouda', 'screen_name': 'RepHarley', 'location': 'Washington, DC', 'description': ""Official account of the office of U.S. Congressmember Harley E. Rouda of California's 48th District."", 'url': 'https://t.co/RmQIr4T0nD', 'entities': {'url': {'urls': [{'url': 'https://t.co/RmQIr4T0nD', 'expanded_url': 'https://linktr.ee/repharleyrouda', 'display_url': 'linktr.ee/repharleyrouda', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 14881, 'friends_count': 331, 'listed_count': 364, 'created_at': 'Tue Dec 18 17:29:52 +0000 2018', 'favourites_count': 33, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 1226, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1075080722241736704/1557946587', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,,False,462,363,False,False,en,
7,Wed Aug 05 15:46:48 +0000 2020,1291037952647344133,1291037952647344133,Women are keeping our nation running during #COVID19. My office is hosting the first annual #CA48 Women of Excellence Awards to honor OC's incredible women and celebrate 100 years of women voting. Visit https://t.co/6vZWpCv770 to submit a nomination by August 10th. https://t.co/vpd8cGKYIn,False,"[0, 265]","{'hashtags': [{'text': 'COVID19', 'indices': [44, 52]}, {'text': 'CA48', 'indices': [92, 97]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6vZWpCv770', 'expanded_url': 'https://rouda.house.gov/services/women-excellence-awards', 'display_url': 'rouda.house.gov/services/women…', 'indices': [203, 226]}], 'media': [{'id': 1291037329537327105, 'id_str': '1291037329537327105', 'indices': [266, 289], 'media_url': 'http://pbs.twimg.com/media/EeqwB3IXkAAzWCo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EeqwB3IXkAAzWCo.jpg', 'url': 'https://t.co/vpd8cGKYIn', 'display_url': 'pic.twitter.com/vpd8cGKYIn', 'expanded_url': 'https://twitter.com/RepHarley/status/1291037952647344133/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}}]}","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,,,,"{'id': 1075080722241736704, 'id_str': '1075080722241736704', 'name': 'Rep. Harley Rouda', 'screen_name': 'RepHarley', 'location': 'Washington, DC', 'description': ""Official account of the office of U.S. Congressmember Harley E. Rouda of California's 48th District."", 'url': 'https://t.co/RmQIr4T0nD', 'entities': {'url': {'urls': [{'url': 'https://t.co/RmQIr4T0nD', 'expanded_url': 'https://linktr.ee/repharleyrouda', 'display_url': 'linktr.ee/repharleyrouda', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 14881, 'friends_count': 331, 'listed_count': 364, 'created_at': 'Tue Dec 18 17:29:52 +0000 2018', 'favourites_count': 33, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 1226, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1075080722241736704/1557946587', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,,False,12,45,False,False,en,
8,Wed Aug 05 00:22:55 +0000 2020,1290805446325018624,1290805446325018624,"Do any of my Republican colleagues want to comment on the President of the United States sharing authoritarian propaganda — or are your courage reserves running low again?

It’s past time to put country over party. https://t.co/eNCwfhsxn5",False,"[0, 214]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/eNCwfhsxn5', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1290794273261133824', 'display_url': 'twitter.com/realDonaldTrum…', 'indices': [215, 238]}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1075080722241736704, 'id_str': '1075080722241736704', 'name': 'Rep. Harley Rouda', 'screen_name': 'RepHarley', 'location': 'Washington, DC', 'description': ""Official account of the office of U.S. Congressmember Harley E. Rouda of California's 48th District."", 'url': 'https://t.co/RmQIr4T0nD', 'entities': {'url': {'urls': [{'url': 'https://t.co/RmQIr4T0nD', 'expanded_url': 'https://linktr.ee/repharleyrouda', 'display_url': 'linktr.ee/repharleyrouda', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 14881, 'friends_count': 331, 'listed_count': 364, 'created_at': 'Tue Dec 18 17:29:52 +0000 2018', 'favourites_count': 33, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 1226, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1098285922066489344/v2m6jLsG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1075080722241736704/1557946587', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,,True,127,376,False,False,en,
